sample_id,load_time,p2p_edge_time,comment
1258671,25.08400821685791,12.17367172241211,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300027815_38,15.257347345352173,7.36529541015625,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8333931,10.303906440734863,6.283965110778809,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1757581,14.750772953033447,6.942254066467285,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5304281,7.266409873962402,4.166161298751831,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5289501,5.151769161224365,2.687755584716797,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6046861,11.127996683120728,5.5816099643707275,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2341461,23.995713233947754,13.94627571105957,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8127951,18.73181700706482,11.07590103149414,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5148431,7.497967004776001,4.264245986938477,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
3895021,14.963549613952637,7.871340036392212,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7494161,5.973141670227051,2.2041115760803223,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
3168351,7.791840076446533,3.8502509593963623,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1409771,7.000767469406128,4.036369800567627,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5026061,9.799486875534058,5.955041408538818,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1653811,8.808701992034912,4.598064661026001,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1112161,37.01106643676758,22.5203914642334,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
3898521,14.502109289169312,7.815622091293335,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7887521,30.632947206497192,19.61640453338623,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8193731,10.25668716430664,6.0776166915893555,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8548471,7.361135005950928,3.783702850341797,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME260956,6.703962326049805,3.2777488231658936,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7627421,10.669185638427734,6.125871419906616,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6529571,18.177196264266968,10.419923305511475,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
715058,16.533969163894653,10.029057741165161,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5400231,13.593828201293945,8.589394330978394,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2353481,16.81183648109436,10.897419452667236,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
501511,27.032421827316284,16.133924961090088,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7097811,5.116097927093506,2.3624725341796875,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5248641,4.0480101108551025,2.647995710372925,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5490481,7.658793687820435,3.3186535835266113,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300010368_17,9.382347345352173,5.172630548477173,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1113171,10.2172269821167,5.770292043685913,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1601921,9.926644086837769,4.436312675476074,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300003700_1,4.453796148300171,2.4152140617370605,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1252961,9.23466157913208,5.360531806945801,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2191521,19.819750785827637,10.385340452194214,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
R21__metabat2_high_PE_059,2.7954211235046387,1.2472398281097412,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7247971,11.48770523071289,7.168641567230225,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1329761,10.890803098678589,6.5747270584106445,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7201411,6.536693096160889,3.114922523498535,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7302871,7.486104249954224,4.549899578094482,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7772041,4.967878103256226,2.994122266769409,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1723531,9.36655068397522,4.934359073638916,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2449511,4.9264445304870605,2.8957443237304688,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8641671,14.285828113555908,9.146104574203491,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2129601,14.390215635299683,8.800338745117188,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6086631,1.1617584228515625,0.5615758895874023,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME201873,7.135470390319824,3.6697044372558594,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300005512_29,6.987346887588501,3.8354125022888184,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1975841,2.0980987548828125,1.0325050354003906,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1331671,15.859542846679688,8.996222496032715,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6983731,2.653926134109497,1.2749462127685547,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1975561,4.180006504058838,1.97495698928833,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5984111,6.1362996101379395,3.2407326698303223,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300005326_25,10.220553874969482,5.9943389892578125,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
572591,10.347029685974121,6.181508302688599,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6066201,4.640321969985962,2.861480474472046,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7986631,13.427177906036377,7.431813955307007,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1716251,14.988206148147583,8.955841302871704,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1444151,1.9749691486358643,1.0756020545959473,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6839481,3.419495105743408,1.8694932460784912,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5400311,10.883342742919922,6.120287656784058,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2078001,19.636167764663696,11.263900756835938,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7534101,6.22083854675293,3.690650463104248,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
DGYFI06203__maxbin2_high_prob_033,6.988394021987915,3.821115255355835,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7546851,7.932408809661865,3.4677236080169678,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME265791,5.088773727416992,3.130995035171509,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300025506_5,18.225831270217896,10.505446434020996,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5984871,3.804455280303955,1.9612104892730713,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7692791,6.9584972858428955,3.6497645378112793,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5315911,4.975697040557861,2.8104681968688965,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5110191,2.245579242706299,1.350795030593872,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8178091,9.223247766494751,5.781171083450317,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1433631,4.972667932510376,0.05178976058959961,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6255621,5.4895665645599365,2.8499529361724854,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
3677311,13.405304431915283,8.044552087783813,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6943521,11.299079418182373,6.605465650558472,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
226701,11.100425720214844,6.236748218536377,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7243981,16.077322721481323,8.705754518508911,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7811961,12.678037643432617,7.421288251876831,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1747501,15.472335577011108,9.238954067230225,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5321611,23.7682888507843,14.206446409225464,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2661921,11.904527187347412,1.2554972171783447,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
43728,8.405055284500122,5.500892400741577,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7328651,4.515418291091919,2.342282295227051,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
3892781,5.355846881866455,2.3329029083251953,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
886011,3.5143496990203857,1.9199943542480469,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6467951,3.120875358581543,1.3488421440124512,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1995481,7.844381809234619,5.082292556762695,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
9208651,2.123647928237915,1.1779921054840088,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
498591,10.27063775062561,6.639974117279053,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
4416231,3.5128002166748047,1.8404428958892822,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME269481,5.978681325912476,2.6345362663269043,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1765801,4.444988012313843,2.1557090282440186,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6032051,8.248051404953003,4.653121471405029,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
4625971,12.004088163375854,6.682355165481567,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7520771,19.076117753982544,6.493592977523804,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
830501,13.308236122131348,7.600291728973389,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5283001,3.46858811378479,2.0378198623657227,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
635341,6.221916437149048,3.6793477535247803,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8918921,7.161744832992554,4.621353387832642,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6012861,3.9006705284118652,2.149627208709717,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7749021,7.274354457855225,4.027523517608643,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1734261,15.57681918144226,9.384523630142212,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1218431,3.9561774730682373,1.9211468696594238,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6025661,7.560386657714844,4.221553564071655,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1132001,20.916207790374756,12.574288606643677,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
HGG_ERR414325_bin_43,5.508179664611816,2.9522602558135986,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1254431,6.354031324386597,3.670243978500366,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
3922781,0.3851900100708008,0.1963515281677246,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5488591,12.894667148590088,7.347423315048218,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
636451,13.678110837936401,7.827631711959839,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2318191,12.151980876922607,7.747949838638306,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300025510_8,7.046003580093384,4.108645439147949,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
496821,34.264933824539185,19.311794757843018,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
4021401,2.0414044857025146,1.0042507648468018,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1525981,39.66922903060913,24.700785398483276,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1704061,9.874222755432129,6.218275547027588,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7988801,0.5759220123291016,0.2555544376373291,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7534121,4.033312559127808,1.4312102794647217,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1707461,29.832926273345947,16.06075668334961,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1704011,16.23680591583252,9.632495880126953,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME197982,4.92503023147583,2.655545711517334,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
3897661,8.333412170410156,3.7158610820770264,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
821961,2.4988057613372803,1.438286542892456,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7885931,3.7204933166503906,2.003737449645996,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME254050,5.06107497215271,2.804398775100708,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7325091,3.884953737258911,1.7842700481414795,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
317158,10.918320417404175,6.7624242305755615,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2247751,4.587225914001465,2.2152156829833984,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7795551,5.003509283065796,1.7485520839691162,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME104352,2.3411760330200195,1.07759690284729,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5253491,1.2493164539337158,0.5810322761535645,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1262611,7.322332382202148,4.271449089050293,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
9164081,17.296512842178345,10.246493577957153,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1217151,4.65509033203125,2.9485018253326416,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
819211,3.081068992614746,1.7760963439941406,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
43008,13.178704261779785,7.971673488616943,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
910221,10.916563510894775,6.5379626750946045,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1015551,2.2812905311584473,1.0874199867248535,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5155441,3.6054699420928955,2.0367798805236816,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
821661,2.6939220428466797,1.7006030082702637,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8237541,8.03310227394104,4.108180046081543,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6092741,5.597720623016357,3.007678747177124,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1487771,15.251878023147583,8.989772319793701,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1930041,16.642903327941895,10.01544737815857,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5251851,3.110596179962158,1.915405511856079,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2359161,7.125310897827148,3.9071414470672607,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
753201,6.214206218719482,2.4751150608062744,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2853331,9.618575096130371,5.5086915493011475,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1765981,8.89738154411316,4.983693599700928,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
4334741,11.982651472091675,6.78052544593811,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
831211,4.839483022689819,2.50085186958313,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2129571,9.572000741958618,5.789235830307007,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
59161,6.965961694717407,4.50820255279541,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1154461,13.017555952072144,7.603269100189209,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1739631,16.603325128555298,9.930697679519653,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5982151,14.101269006729126,7.8310546875,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
559301,13.126784324645996,7.3860015869140625,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
38781,30.877073287963867,18.408557415008545,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1805691,14.51603078842163,8.738332986831665,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5283351,2.1186537742614746,1.1697826385498047,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1934131,6.499361038208008,3.0700454711914062,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
4440991,5.348818778991699,3.2626073360443115,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5985601,8.645967721939087,4.854973316192627,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1756691,16.303770780563354,9.175273180007935,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6239441,2.3165857791900635,1.019986629486084,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1246771,11.403677225112915,6.427734613418579,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1134761,9.039982795715332,5.14848518371582,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5491651,7.336130857467651,3.215304374694824,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME234811,6.168144702911377,2.642845630645752,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
804641,15.003975868225098,9.109704732894897,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7289761,15.341302633285522,8.093223810195923,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1719361,5.8897154331207275,3.8742692470550537,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
885641,5.5586700439453125,3.1644794940948486,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1293391,7.523359060287476,4.838776588439941,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5285401,2.9512903690338135,1.73618745803833,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2025381,9.972456216812134,6.110004663467407,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5263511,2.387882709503174,1.3269274234771729,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1745261,1.9065637588500977,1.07851243019104,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300025881_66,3.125842571258545,1.7813310623168945,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
117211,5.032532215118408,2.9222793579101562,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7913331,12.445897102355957,6.953758716583252,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8330901,5.550063133239746,3.161649465560913,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7531291,6.570159912109375,2.7403643131256104,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6340991,12.645092964172363,6.833547830581665,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1825891,18.571571350097656,10.721837282180786,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6036981,4.1556172370910645,2.1946349143981934,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300025921_54,3.458831310272217,1.729184865951538,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6843701,4.125561952590942,2.332409620285034,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
9102901,10.20068621635437,6.112232446670532,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1936301,6.377863168716431,3.4365055561065674,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8249631,5.391719341278076,2.25663423538208,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6259701,5.174734354019165,2.633388042449951,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1618751,8.570655107498169,5.525543689727783,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8244381,0.28172898292541504,0.16216063499450684,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7934191,7.063946008682251,4.652319431304932,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
EARTH_3300027343_1,7.094164609909058,3.485943078994751,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5286321,4.300084114074707,2.666341543197632,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
5282621,0.931628942489624,0.5642085075378418,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7886261,21.125319480895996,12.269055604934692,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
GUT_GENOME095654,2.995962619781494,1.6739187240600586,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2319461,6.9534478187561035,3.15556263923645,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6013011,4.149694919586182,2.2217555046081543,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1440101,2.7389328479766846,1.5073471069335938,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1943341,4.055365562438965,2.2028963565826416,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
8230251,4.018405199050903,2.337506055831909,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
9155741,3.531191825866699,2.0407700538635254,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7317891,2.375122308731079,0.5821785926818848,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7913901,9.841116428375244,5.569345712661743,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2453411,2.9921088218688965,1.4963250160217285,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
7320941,8.47522258758545,4.248003244400024,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2278341,10.482464790344238,5.736025333404541,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
589401,2.5582950115203857,1.409261703491211,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1511901,9.494456768035889,5.312362194061279,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1234031,7.053909540176392,3.7982311248779297,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1225051,6.827425241470337,3.9168307781219482,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
1073481,5.369883060455322,3.2426626682281494,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
2245381,4.7441840171813965,2.939467430114746,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
6942791,5.13344669342041,3.0632176399230957,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
573511,10.226978302001953,6.142993688583374,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
834831,6.654810190200806,3.764521598815918,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
863601,8.64109182357788,5.105254173278809,11_15-loadfailedsamples-80gigsdb-allcores-nopool-46644_finalerrorlogrow
