recid,phash,qhash
RUZL01000001.1,243258e1abc932b7b6ea,ba0b4c6301c167dc8d38
RUZL01000001.1,243258e1abc932b7b6ea,5c2c6bc273484c5b1f93
RUZL01000001.1,243258e1abc932b7b6ea,d662ac83a453daae03ea
RUZL01000001.1,243258e1abc932b7b6ea,57f5a2bd9e696e7eb352
RUZL01000001.1,2797aae8c5b85754d992,243258e1abc932b7b6ea
RUZL01000001.1,2797aae8c5b85754d992,3efe8dda081ed4b3596a
RUZL01000001.1,2797aae8c5b85754d992,0179a75b0a32ecc4022e
RUZL01000001.1,2797aae8c5b85754d992,ba0b4c6301c167dc8d38
RUZL01000001.1,2797aae8c5b85754d992,5c2c6bc273484c5b1f93
RUZL01000001.1,2797aae8c5b85754d992,d662ac83a453daae03ea
RUZL01000001.1,81bc0a3afaaca7bd199f,2797aae8c5b85754d992
RUZL01000001.1,81bc0a3afaaca7bd199f,243258e1abc932b7b6ea
RUZL01000001.1,81bc0a3afaaca7bd199f,3efe8dda081ed4b3596a
RUZL01000001.1,81bc0a3afaaca7bd199f,0179a75b0a32ecc4022e
RUZL01000001.1,81bc0a3afaaca7bd199f,ba0b4c6301c167dc8d38
RUZL01000001.1,cd2990a58667a6ea5ec2,81bc0a3afaaca7bd199f
RUZL01000001.1,cd2990a58667a6ea5ec2,2797aae8c5b85754d992
RUZL01000001.1,cd2990a58667a6ea5ec2,243258e1abc932b7b6ea
RUZL01000001.1,cd2990a58667a6ea5ec2,3efe8dda081ed4b3596a
RUZL01000001.1,cd2990a58667a6ea5ec2,0179a75b0a32ecc4022e
RUZL01000001.1,cd2990a58667a6ea5ec2,ba0b4c6301c167dc8d38
RUZL01000001.1,a7cc3bcb28581fbf2d54,cd2990a58667a6ea5ec2
RUZL01000001.1,a7cc3bcb28581fbf2d54,81bc0a3afaaca7bd199f
RUZL01000001.1,a7cc3bcb28581fbf2d54,2797aae8c5b85754d992
RUZL01000001.1,a7cc3bcb28581fbf2d54,243258e1abc932b7b6ea
RUZL01000001.1,a7cc3bcb28581fbf2d54,3efe8dda081ed4b3596a
RUZL01000001.1,2771b73ad90e603a5eb9,a7cc3bcb28581fbf2d54
RUZL01000001.1,2771b73ad90e603a5eb9,cd2990a58667a6ea5ec2
RUZL01000001.1,2771b73ad90e603a5eb9,81bc0a3afaaca7bd199f
RUZL01000001.1,2771b73ad90e603a5eb9,2797aae8c5b85754d992
RUZL01000001.1,2771b73ad90e603a5eb9,243258e1abc932b7b6ea
RUZL01000001.1,d79bf880fd536a507d98,2771b73ad90e603a5eb9
RUZL01000001.1,d79bf880fd536a507d98,a7cc3bcb28581fbf2d54
RUZL01000001.1,d79bf880fd536a507d98,cd2990a58667a6ea5ec2
RUZL01000001.1,d79bf880fd536a507d98,81bc0a3afaaca7bd199f
RUZL01000001.1,d79bf880fd536a507d98,2797aae8c5b85754d992
RUZL01000001.1,b60ab2e939aae0cad98f,d79bf880fd536a507d98
RUZL01000001.1,b60ab2e939aae0cad98f,2771b73ad90e603a5eb9
RUZL01000001.1,b60ab2e939aae0cad98f,a7cc3bcb28581fbf2d54
